Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_pages,total_duration,product_related_ratio,avg_time_per_page,is_special_period
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,OS_2,Browser_2,Region_2,Traffic_3,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
0,0.0,1,19.0,10,852.0,0.0,0.009090909,0.0,0.0,Feb,OS_2,Browser_2,Region_3,Traffic_6,Returning_Visitor,0,0,11,871.0,0.9090909090909091,79.18181818181819,0
0,0.0,0,0.0,3,780.0,0.066666667,0.066666667,0.0,0.4,Feb,OS_2,Browser_4,Region_1,Traffic_3,Returning_Visitor,0,0,3,780.0,1.0,260.0,1
0,0.0,0,0.0,3,1038.0,0.0,0.033333333,0.0,0.0,Feb,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,3,1038.0,1.0,346.0,0
0,0.0,0,0.0,4,573.0,0.0,0.05,0.0,0.0,Feb,OS_2,Browser_2,Region_3,Traffic_3,Returning_Visitor,0,0,4,573.0,1.0,143.25,0
0,0.0,0,0.0,28,1231.233333,0.007142857,0.030357143,0.0,0.0,Feb,OS_1,Browser_1,Region_4,Traffic_3,Returning_Visitor,0,0,28,1231.233333,1.0,43.97261903571428,0
0,0.0,0,0.0,11,316.6666667,0.0,0.027272727,0.0,0.8,Feb,OS_2,Browser_2,Region_2,Traffic_1,Returning_Visitor,0,0,11,316.6666667,1.0,28.78787879090909,1
0,0.0,0,0.0,20,873.7365079,0.0075,0.028166667,0.0,0.0,Feb,OS_1,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,20,873.7365079,1.0,43.686825395,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,Feb,OS_2,Browser_2,Region_3,Traffic_4,Returning_Visitor,0,0,1,0.0,1.0,0.0,1
0,0.0,0,0.0,4,16.0,0.1,0.15,0.0,0.0,Feb,OS_2,Browser_5,Region_5,Traffic_1,Returning_Visitor,0,0,4,16.0,1.0,4.0,0
0,0.0,0,0.0,19,615.0,0.0,0.026315789,0.0,0.2,Feb,OS_2,Browser_2,Region_3,Traffic_3,Returning_Visitor,0,0,19,615.0,1.0,32.36842105263158,1
0,0.0,0,0.0,9,261.75,0.0,0.026666667,0.0,0.0,Feb,OS_2,Browser_6,Region_1,Traffic_1,Returning_Visitor,0,0,9,261.75,1.0,29.083333333333332,0
0,0.0,0,0.0,21,615.8831169,0.033333333,0.04993081,0.0,0.0,Feb,OS_3,Browser_2,Region_2,Traffic_1,Returning_Visitor,1,0,21,615.8831169,1.0,29.327767471428572,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,OS_3,Browser_3,Region_3,Traffic_2,Returning_Visitor,1,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,6,117.5,0.0,0.033333333,0.0,0.8,Feb,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,1,0,6,117.5,1.0,19.583333333333332,1
0,0.0,0,0.0,23,501.6666667,0.008695652,0.01884058,0.0,0.6,Feb,OS_1,Browser_1,Region_4,Traffic_2,Returning_Visitor,0,0,23,501.6666667,1.0,21.811594204347827,1
2,58.0,2,22.0,31,829.1666667,0.03030303,0.040606061,0.0,0.0,Feb,OS_1,Browser_1,Region_1,Traffic_1,Returning_Visitor,1,0,35,909.1666667,0.8857142857142857,25.976190477142854,0
1,9.5,0,0.0,23,1223.0,0.015217391,0.012463768,0.0,0.0,Feb,OS_1,Browser_1,Region_1,Traffic_2,Returning_Visitor,1,0,24,1232.5,0.9583333333333334,51.354166666666664,0
0,0.0,0,0.0,6,467.0,0.0,0.016666667,0.0,0.4,Feb,OS_1,Browser_1,Region_3,Traffic_3,Returning_Visitor,0,0,6,467.0,1.0,77.83333333333333,1
0,0.0,0,0.0,23,737.1666667,0.008695652,0.011594203,0.0,0.6,Feb,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,23,737.1666667,1.0,32.05072463913043,1
0,0.0,0,0.0,12,129.0,0.0,0.033333333,0.0,0.0,Feb,OS_1,Browser_1,Region_3,Traffic_2,Returning_Visitor,0,0,12,129.0,1.0,10.75,0
0,0.0,0,0.0,5,63.0,0.0,0.04,0.0,0.0,Feb,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,5,63.0,1.0,12.6,0
0,0.0,0,0.0,5,125.0,0.086666667,0.166666667,0.0,0.0,Feb,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,5,125.0,1.0,25.0,0
0,0.0,0,0.0,11,684.3333333,0.018181818,0.063636364,0.0,0.0,Feb,OS_2,Browser_4,Region_6,Traffic_1,Returning_Visitor,0,0,11,684.3333333,1.0,62.21212120909092,0
0,0.0,0,0.0,20,665.4722222,0.0,0.0145,0.0,0.8,Feb,OS_3,Browser_2,Region_7,Traffic_4,Returning_Visitor,1,0,20,665.4722222,1.0,33.273611110000004,1
1,0.0,0,0.0,15,487.5,0.0,0.019166667,0.0,0.8,Feb,OS_1,Browser_1,Region_2,Traffic_4,Returning_Visitor,1,0,16,487.5,0.9375,30.46875,1
0,0.0,0,0.0,17,437.1666667,0.011111111,0.033333333,0.0,0.0,Feb,OS_2,Browser_4,Region_1,Traffic_3,Returning_Visitor,0,0,17,437.1666667,1.0,25.71568627647059,0
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,Feb,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,3,55.0,1.0,18.333333333333332,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,OS_1,Browser_1,Region_1,Traffic_2,Returning_Visitor,1,0,1,0.0,1.0,0.0,1
5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,Feb,OS_2,Browser_2,Region_8,Traffic_1,Returning_Visitor,1,0,29,488.2277778,0.8275862068965517,16.835440613793104,1
3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,Feb,OS_1,Browser_1,Region_2,Traffic_3,Returning_Visitor,0,0,13,407.5,0.7692307692307693,31.346153846153847,0
0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,Feb,OS_1,Browser_1,Region_6,Traffic_2,Returning_Visitor,0,0,7,666.0,1.0,95.14285714285714,0
1,0.0,0,0.0,21,405.7095238,0.010743802,0.047002635,0.0,0.0,Feb,OS_1,Browser_1,Region_1,Traffic_4,Returning_Visitor,0,0,22,405.7095238,0.9545454545454546,18.44134199090909,0
0,0.0,0,0.0,6,163.25,0.033333333,0.033333333,0.0,0.6,Feb,OS_1,Browser_1,Region_6,Traffic_2,Returning_Visitor,0,0,6,163.25,1.0,27.208333333333332,1
0,0.0,0,0.0,17,284.25,0.0,0.011764706,0.0,0.0,Feb,OS_3,Browser_2,Region_6,Traffic_2,Returning_Visitor,1,0,17,284.25,1.0,16.720588235294116,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,OS_4,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,1,0.0,1.0,0.0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,OS_2,Browser_4,Region_1,Traffic_1,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,Feb,OS_3,Browser_2,Region_1,Traffic_3,Returning_Visitor,1,0,8,260.0,1.0,32.5,1
0,0.0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_8,Returning_Visitor,0,0,21,1490.2547619000002,0.23809523809523808,70.96451247142858,0
0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,Mar,OS_1,Browser_1,Region_3,Traffic_1,Returning_Visitor,0,0,20,927.45,1.0,46.3725,0
2,9.0,0,0.0,50,836.8,0.0,0.006339869,0.0,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,0,52,845.8,0.9615384615384616,16.265384615384615,0
10,293.7782051,2,153.0,96,3283.166739,0.001960784,0.013509414,0.0,0.0,Mar,OS_3,Browser_2,Region_6,Traffic_2,Returning_Visitor,1,0,108,3729.9449440999997,0.8888888888888888,34.53652726018518,0
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,Mar,OS_2,Browser_2,Region_7,Traffic_2,Returning_Visitor,0,1,59,2028.819697,0.8305084745762712,34.386774525423725,0
3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,72,3106.124108,0.9444444444444444,43.14061261111111,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,2,0.0,1.0,0.0,0
3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,32,4459.25,0.75,139.3515625,0
3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_1,Returning_Visitor,0,0,12,371.0,0.75,30.916666666666668,0
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_1,Returning_Visitor,0,0,3,42.0,1.0,14.0,0
0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,Mar,OS_1,Browser_1,Region_7,Traffic_2,Returning_Visitor,1,0,22,354.3333333,1.0,16.106060604545455,0
0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,98,3556.61241,1.0,36.29196336734694,0
2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,Mar,OS_2,Browser_2,Region_4,Traffic_2,New_Visitor,0,1,70,2763.783333,0.9571428571428572,39.48261904285714,0
3,112.9607843,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,16,3126.9793033,0.8125,195.43620645625,0
0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,109.176,0.0,Mar,OS_2,Browser_2,Region_9,Traffic_2,New_Visitor,0,1,17,840.2333333,1.0,49.42549019411765,0
3,94.0,2,125.0,55,1970.844805,0.0,0.001724138,96.25511582,0.0,Mar,OS_2,Browser_4,Region_1,Traffic_2,New_Visitor,1,1,60,2189.8448049999997,0.9166666666666666,36.49741341666666,0
1,32.0,0,0.0,50,2867.0,0.0,0.004,153.4432478,0.0,Mar,OS_2,Browser_2,Region_7,Traffic_8,Returning_Visitor,1,1,51,2899.0,0.9803921568627451,56.84313725490196,0
0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_9,Returning_Visitor,1,0,5,43.0,1.0,8.6,0
5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_2,New_Visitor,0,0,18,502.5,0.7222222222222222,27.916666666666668,0
0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,OS_1,Browser_2,Region_1,Traffic_8,Returning_Visitor,0,0,3,133.5,1.0,44.5,0
1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Mar,OS_3,Browser_2,Region_1,Traffic_10,Returning_Visitor,0,0,13,416.6666667,0.9230769230769231,32.05128205384615,0
3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Mar,OS_2,Browser_2,Region_5,Traffic_2,New_Visitor,0,0,19,734.75,0.8421052631578947,38.671052631578945,0
1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Mar,OS_2,Browser_5,Region_2,Traffic_3,New_Visitor,0,1,17,1349.75,0.9411764705882353,79.3970588235294,0
2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Mar,OS_2,Browser_2,Region_7,Traffic_2,New_Visitor,1,0,7,598.5,0.7142857142857143,85.5,0
3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,Mar,OS_3,Browser_2,Region_7,Traffic_1,New_Visitor,0,0,7,252.8333333,0.5714285714285714,36.11904761428571,0
0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,OS_2,Browser_4,Region_1,Traffic_3,Returning_Visitor,0,0,8,731.0,1.0,91.375,0
2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Mar,OS_3,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,0,7,364.0,0.5714285714285714,52.0,0
0,0.0,0,0.0,14,565.3333333,0.037619048,0.04952381,0.0,0.0,Mar,OS_2,Browser_6,Region_3,Traffic_1,Returning_Visitor,0,0,14,565.3333333,1.0,40.38095237857143,0
0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,OS_3,Browser_2,Region_8,Traffic_11,Returning_Visitor,0,0,2,50.0,1.0,25.0,0
4,57.0,0,0.0,7,591.0,0.006666667,0.033333333,0.0,0.0,Mar,OS_1,Browser_2,Region_6,Traffic_6,Returning_Visitor,1,0,11,648.0,0.6363636363636364,58.90909090909091,0
2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,15,544.0,0.6666666666666666,36.266666666666666,0
2,123.0,2,306.3333333,18,483.8333333,0.0,0.02,0.0,0.0,Mar,OS_2,Browser_2,Region_4,Traffic_1,Returning_Visitor,0,0,22,913.1666666,0.8181818181818182,41.50757575454546,0
2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Mar,OS_1,Browser_2,Region_7,Traffic_3,Returning_Visitor,0,0,6,160.0,0.6666666666666666,26.666666666666668,0
0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,OS_2,Browser_4,Region_2,Traffic_2,Returning_Visitor,0,0,35,1192.386111,1.0,34.0681746,0
0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,0,12,198.0,1.0,16.5,0
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,OS_2,Browser_4,Region_3,Traffic_12,Returning_Visitor,0,0,3,15.0,1.0,5.0,0
2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,Mar,OS_2,Browser_2,Region_5,Traffic_1,Returning_Visitor,0,1,16,681.0,0.875,42.5625,0
0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,5,23.0,1.0,4.6,0
0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,Mar,OS_3,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,4,14.0,1.0,3.5,0
1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_8,New_Visitor,0,0,7,264.5,0.8571428571428571,37.785714285714285,0
1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,OS_3,Browser_2,Region_4,Traffic_2,Returning_Visitor,0,0,29,2522.30467,0.9655172413793104,86.97602310344827,0
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_11,Returning_Visitor,1,0,2,19.0,1.0,9.5,0
5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,Mar,OS_2,Browser_2,Region_4,Traffic_1,Returning_Visitor,0,0,44,1757.333333,0.8409090909090909,39.93939393181818,0
0,0.0,0,0.0,9,102.5,0.0,0.022222222,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,9,102.5,1.0,11.38888888888889,0
0,0.0,0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,1,16,2337.0,1.0,146.0625,0
0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,19,1883.5,1.0,99.13157894736842,0
2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,OS_2,Browser_2,Region_7,Traffic_9,Returning_Visitor,1,0,52,1277.3,0.9615384615384616,24.56346153846154,0
6,666.8333333,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,0,28,2341.4166663,0.7857142857142857,83.62202379642858,0
0,0.0,0,0.0,9,132.0,0.011111111,0.033333333,0.0,0.0,Mar,OS_4,Browser_1,Region_1,Traffic_3,Returning_Visitor,1,0,9,132.0,1.0,14.666666666666666,0
1,73.0,1,740.0,50,1434.255128,0.0,0.019230769,22.03276923,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,1,0,52,2247.255128,0.9615384615384616,43.21644476923076,0
2,154.0,0,0.0,18,367.25,0.005263158,0.044210526,0.0,0.0,Mar,OS_3,Browser_2,Region_2,Traffic_1,Returning_Visitor,1,0,20,521.25,0.9,26.0625,0
3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,Mar,OS_3,Browser_2,Region_2,Traffic_2,Returning_Visitor,0,0,15,501.08333333,0.4666666666666667,33.405555555333336,0
3,118.5,0,0.0,29,1482.210784,0.006896552,0.010600255,0.0,0.0,Mar,OS_3,Browser_2,Region_1,Traffic_8,Returning_Visitor,1,0,32,1600.710784,0.90625,50.022212,0
6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,Mar,OS_2,Browser_6,Region_1,Traffic_1,Returning_Visitor,1,0,40,1201.992063,0.85,30.049801574999996,0
0,0.0,0,0.0,9,478.0,0.0,0.011111111,0.0,0.0,Mar,OS_3,Browser_2,Region_2,Traffic_3,Returning_Visitor,1,0,9,478.0,1.0,53.111111111111114,0
0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,Mar,OS_2,Browser_2,Region_4,Traffic_3,Returning_Visitor,0,0,16,980.25,1.0,61.265625,0
8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,Mar,OS_2,Browser_2,Region_2,Traffic_2,Returning_Visitor,0,0,60,1218.443074,0.85,20.307384566666666,0
2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,Mar,OS_2,Browser_5,Region_1,Traffic_3,Returning_Visitor,0,0,24,377.6666667,0.9166666666666666,15.7361111125,0
1,0.0,0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,Mar,OS_2,Browser_2,Region_8,Traffic_1,Returning_Visitor,0,0,19,1489.083333,0.9473684210526315,78.37280700000001,0
0,0.0,1,1220.0,28,2389.333333,0.016666667,0.030833333,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,1,0,29,3609.333333,0.9655172413793104,124.45977010344828,0
0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,Mar,OS_2,Browser_10,Region_1,Traffic_2,Returning_Visitor,0,0,7,753.0,1.0,107.57142857142857,0
0,0.0,0,0.0,31,688.1666667,0.0,0.019354839,0.0,0.0,Mar,OS_4,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,31,688.1666667,1.0,22.198924732258064,0
0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Mar,OS_2,Browser_2,Region_8,Traffic_1,Returning_Visitor,0,0,14,811.0,1.0,57.92857142857143,0
1,22.0,0,0.0,9,415.25,0.033333333,0.048148148,0.0,0.0,Mar,OS_3,Browser_3,Region_1,Traffic_1,Returning_Visitor,0,0,10,437.25,0.9,43.725,0
16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,1,48,1063.6447691,0.6666666666666666,22.15926602291667,0
1,21.33333333,1,235.0,71,2753.378571,0.012676056,0.015201207,0.0,0.0,Mar,OS_3,Browser_2,Region_2,Traffic_1,Returning_Visitor,1,0,73,3009.7119043300004,0.9726027397260274,41.22893019630138,0
2,191.0,1,100.0,46,2452.582143,0.007246377,0.022253906,0.0,0.0,Mar,OS_3,Browser_2,Region_9,Traffic_3,Returning_Visitor,1,0,49,2743.582143,0.9387755102040817,55.99147230612245,0
0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Mar,OS_2,Browser_5,Region_1,Traffic_1,Returning_Visitor,0,0,18,5188.5,1.0,288.25,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_1,Returning_Visitor,0,0,2,0.0,1.0,0.0,0
0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,OS_2,Browser_5,Region_2,Traffic_1,Returning_Visitor,0,0,5,57.0,1.0,11.4,0
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Mar,OS_2,Browser_2,Region_5,Traffic_1,Returning_Visitor,1,0,2,8.0,1.0,4.0,0
4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_1,Returning_Visitor,0,0,23,1527.159091,0.8260869565217391,66.39822134782608,0
1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,Mar,OS_3,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,0,3,33.0,0.6666666666666666,11.0,0
5,1388.75,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,Mar,OS_1,Browser_1,Region_7,Traffic_8,Returning_Visitor,0,0,9,2762.5,0.4444444444444444,306.94444444444446,0
0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Mar,OS_1,Browser_1,Region_3,Traffic_1,Returning_Visitor,0,0,45,844.25,1.0,18.761111111111113,0
0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_8,New_Visitor,0,0,8,188.0,0.875,23.5,0
3,51.0,0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,Mar,OS_7,Browser_1,Region_6,Traffic_1,Returning_Visitor,1,0,17,578.375,0.8235294117647058,34.02205882352941,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,OS_3,Browser_3,Region_5,Traffic_2,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473118,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,1,1,31,2138.7619050000003,0.9354838709677419,68.99231951612904,0
0,0.0,0,0.0,9,116.3333333,0.0,0.066666667,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,9,116.3333333,1.0,12.925925922222223,0
0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,Mar,OS_2,Browser_2,Region_7,Traffic_2,Returning_Visitor,0,0,30,397.0,1.0,13.233333333333333,0
0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,Mar,OS_2,Browser_5,Region_3,Traffic_1,Returning_Visitor,1,1,63,5220.083333,1.0,82.8584656031746,0
0,0.0,0,0.0,20,219.3333333,0.0,0.011666667,0.0,0.0,Mar,OS_1,Browser_8,Region_7,Traffic_2,Returning_Visitor,0,0,20,219.3333333,1.0,10.966666665,0
0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_10,Returning_Visitor,0,0,5,74.0,1.0,14.8,0
0,0.0,0,0.0,15,1559.6,0.0,0.033846154,0.0,0.0,Mar,OS_2,Browser_4,Region_1,Traffic_1,Returning_Visitor,0,0,15,1559.6,1.0,103.97333333333333,0
0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,1,0,6,236.5,1.0,39.416666666666664,0
1,10.0,0,0.0,14,348.6666667,0.035714286,0.053571429,0.0,0.0,Mar,OS_3,Browser_2,Region_1,Traffic_1,Returning_Visitor,1,0,15,358.6666667,0.9333333333333333,23.911111113333334,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,OS_2,Browser_5,Region_1,Traffic_1,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_8,New_Visitor,0,0,15,299.5,0.8666666666666667,19.966666666666665,0
4,27.0,0,0.0,42,601.7666667,0.0,0.004545455,0.0,0.0,Mar,OS_2,Browser_5,Region_3,Traffic_3,Returning_Visitor,0,0,46,628.7666667,0.9130434782608695,13.668840580434782,0
0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,Mar,OS_1,Browser_1,Region_2,Traffic_9,Returning_Visitor,1,0,5,75.5,1.0,15.1,0
0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,Mar,OS_2,Browser_5,Region_6,Traffic_1,Returning_Visitor,0,0,2,153.0,1.0,76.5,0
4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,Mar,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,1,1,14,212.2,0.7142857142857143,15.157142857142857,0
0,0.0,0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,Mar,OS_4,Browser_2,Region_9,Traffic_1,Returning_Visitor,0,0,18,3658.5,1.0,203.25,0
0,0.0,0,0.0,5,1162.5,0.0,0.025,0.0,0.0,Mar,OS_2,Browser_2,Region_2,Traffic_2,Returning_Visitor,0,0,5,1162.5,1.0,232.5,0
0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,Mar,OS_2,Browser_2,Region_3,Traffic_1,Returning_Visitor,0,0,32,556.6,1.0,17.39375,0
0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,1,0,3,41.0,1.0,13.666666666666666,0
0,0.0,0,0.0,11,300.0714286,0.0,0.02,53.9892,0.0,Mar,OS_2,Browser_2,Region_1,Traffic_11,Returning_Visitor,1,1,11,300.0714286,1.0,27.279220781818182,0
13,1249.809524,4,205.0,36,1626.625433,0.010638298,0.026186255,6.831792392,0.0,Mar,OS_3,Browser_2,Region_2,Traffic_3,Returning_Visitor,0,0,53,3081.434957,0.6792452830188679,58.140282207547166,0
0,0.0,0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,Mar,OS_2,Browser_2,Region_4,Traffic_3,Returning_Visitor,0,0,6,69.25,1.0,11.541666666666666,0
2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Mar,OS_3,Browser_9,Region_9,Traffic_2,Returning_Visitor,0,0,12,1559.1,0.8333333333333334,129.92499999999998,0
0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,Mar,OS_2,Browser_2,Region_2,Traffic_1,Returning_Visitor,0,0,8,402.0,1.0,50.25,0
